,ID,text,IPA,audio,pauses
83,8f2e776f-21db-4415-a0e2-5a92110466ac,"«Велесова книга» — фальсификация, созданная в XIX или, что более вероятно, XX веке и примитивно имитирующая праславянский язык.Повествует о глубоких «арийских» корнях славян и русского народа.Отражает русоцентризм автора, в частности, в именовании славян «русичами».",ˈvʲelʲɪsəvə ˈkʲɪnʲɪɡə fɐɫˈsʲɪfʲɪkɐˈt͡sʲɪjə sːtːsːkːrːeːnː ɪm ˈxʲɪx ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪ,,
84,6aa0d1d4-ea88-4510-93c6-8f0d11fcc220,"«Велесова книга» — фальсификация, созданная в XIX или, что более вероятно, XX веке и примитивно имитирующая праславянский язык.Повествует о глубоких «арийских» корнях славян и русского народа.Отражает русоцентризм автора, в частности, в именовании славян «русичами».",ˈvʲelʲɪsəvə ˈkʲɪnʲɪɡə fɐɫˈsʲɪfʲɪkɐˈt͡sʲɪjə sːtːsːkːrːeːnː ɪm ˈxʲɪx ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪ,,
85,9ae6403a-8f69-44a0-9640-6ac9da30c99c,"«Велесова книга» — фальсификация, созданная в XIX или, что более вероятно, XX веке и примитивно имитирующая праславянский язык.Повествует о глубоких «арийских» корнях славян и русского народа.Отражает русоцентризм автора, в частности, в именовании славян «русичами».",ˈvʲelʲɪsəvə ˈkʲɪnʲɪɡə fɐɫˈsʲɪfʲɪkɐˈt͡sʲɪjə sːtːsːkːrːeːnː ɪm ˈxʲɪx ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪdʲɪ ˈvʲɪ,,
86,0210e7b2-808f-412c-a0ca-e48bc43cbe98,"Словенский язык — индоевропейский язык, принадлежащий к западной ветви южнославянских языков.Словенский язык, наряду с лужицкими, является одним из славянских языков, сохранивших двойственное число.Число говорящих — около 2 млн человек, большинство которых живёт в Словении.","ˈslovɛnskɪj jɪzɪk — ɪnˈdɔːjʊˈrɔːpɪjɪj jɪzɪk, prɪnˈadlɛːʐʊjʊʃtɪj k zɐˈpɐstvɐj vɛtʲɪvʲɪ juʐnɔsлавjанскɪj jɪzɪk.ˈslovɛnskɪj jɪzɪk, nɐˈrɐːdʊ s lʊˈʐɪtskɪj, jɛ sɐˈnɐm ɪn sлавjанскɪj jɪzɪk, sɐˈrɐːnɪvʃtɪj dvɐjstvɛnːɔːtɕɛ ˈčɪslʊ.ˈtʃɪslʊ ˈgɔːvɐrɐʃtɪj — ɐˈpʀɔːxɪmɐtɛ 2 mʲɪlʲɪn ˈčɛlʊbɛr, bɔːlˈʃɪnʲɪstvʊ ˈžɪvʲɛt v sˈlɔːvɛnɪj.",,
87,f44f3c2d-9f8e-4baa-81f8-92ee02a05308,Харон.С открытием в 2005 году двух других спутников — Гидры и Никты — Харон стали также именовать как Плутон I. Назван в честь персонажа древнегреческой мифологии Харона — перевозчика душ мёртвых через реку Стикс.,hɐˈroːn. sət otkrytieem v 2005 godu dvaːx drugix sputnikov — ɡʲiˈdrə i ˈnʲikty — xɐˈroːn stalʲi səzdaːlʲi iːmenovatʲ ˈpluːtən i. nazvan v tɕest ˈpɛrsənədžə drevnʲeɡrʲeːtskaj mifologii xɐˈroːn — pərəvəz tɕiːkə dux mʲertvix tʂerə sʲtʲiːks.,,
88,b5cf1f3d-5468-41a2-97ce-9d684d6461d1,"Спутники Нептуна — естественные спутники планеты Нептун.В настоящее время известно 16 таких спутников.В соответствии с установленной планетной номенклатурой спутники Нептуна получают названия из древнегреческой мифологии и древнеримской мифологии, связанные с Нептуном, Посейдоном или океанами.","ˈspʊtənɪkɪ nʲɪpˈtʊnə —ʲɪ sʲɪˈtrəznə sʲɪˈtrʊtɪkɪ pʲɪˈlʲɛnʲɪtə nʲɪpˈtʊn. vʲɪ nʲɪˈzʲɛstʲɪˈtʲɪ 16 tʲɪˈx sʲɪˈtrʊtɪkɪ. vʲɪ sʲɪˈgɔdərʲɪˈzʲɛnːɪjə pʲɪˈlʲɛnʲɪtʲɪjə nɔmɛnkləˈtʊrə sʲɪˈtrʊtɪkɪ nʲɪpˈtʊnə pəlʲɪˈvajuːtʲɪ nʲɪˈzʲɛdʲɪˈnə gʲɪˈrʲɛskəjə mʲɪfəˈlədʒɪɪ ɪ dʲɪˈzʲɛrʲɪrʲɪmskəjə mʲɪfəˈlədʒɪɪ, sʲɪˈzʲɛdʲɪˈnɛnːɪ sʲɪ nʲɪpˈtʊnəm, pəsʲɪˈjɔdənəm ɪˈlʲuː oˈkʲɛjənəm.",,
89,7a72c41a-70f5-48a0-a723-1be2d0cc9009,"Савитри Деви Мухерджи — греко-французская писательница, апологет глубинной экологии, прав животных, национал-социализма и гитлеризма.Во время Второй мировой войны занималась в Индии шпионажем в пользу Стран Оси.","sɐˈvʲitri deˈvi muˈxərɡʲi — ɡrʲɛkɔ-frɑ̃suzkaja pʲɪsʲɪtlʲɪsʲɪtsə, apɐˈlɔʒɛt ɡlubʲɪnːoj ɛkɔlɔˈɡʲi, prɐv ʐvʲaˈtʲɪl, nɐtsʲɪjəl-sətsʲɪəlʲɪzˈmə i ɡʲɪtlʲɪrˈɡʲism.فواین ڤویتە مورنەولە ۋەرە ۋە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋەرە ۋە",,
90,c1586bf7-360b-48dd-97e1-840d380f71b7,"Всесоюзный референдум о сохранении СССР — единственный за всю историю существования СССР всесоюзный референдум, состоявшийся 17 марта 1991 года.Центральные республиканские комиссии референдума, которым поручалось провести его организацию, были созданы в 9 из 15 союзных республиках — РСФСР, Белорусской ССР, Украинской ССР, Узбекской ССР, Казахской ССР, Азербайджанской ССР, Киргизской ССР, Таджикской ССР и Туркменской ССР; в некоторых из них власти приняли решение о проведении вместе с общесоюзным республиканских референдумов или об изменении вопроса всесоюзного референдума.",vʲɪ.sʲɪ.lʲɪ.ˈzʲu.ɪn.ɪj rʲɪ.fʲɪ.ˈrʲen.duːm ə sə.ˈpʲa.rʲɪ.nʲɪj sː.sː.ˈsː.ɪr. ˈjɛ.dʲɪn.ɪj ˈza ˈvʲu.ˈtʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ.ˈsʲu.ɪ,,
91,a6a19ac6-0dd0-403d-ace2-1412d798e905,"Александр Сергеевич Пушкин — русский поэт, драматург и прозаик, заложивший основы русского реалистического направления, литературный критик и теоретик литературы, историк, публицист, журналист, редактор и издатель.Один из самых авторитетных литературных деятелей первой трети XIX века.","ɐlʲɪkˈsandr sʲɪrˈɡʲeɪtɕɪv pʊˈʂkʲɪn — ˈruskʲɪj pʲɵɪt, drɐˈmatʊʁ i prɐˈzajɪk, zɐˈloʐɪv ɐˈzajdɪ rʊˈskʲɪj rʲɪɐˈlʲɪstɪtɕɪsʲkʲɪj nɐˈprʲavlenʲɪje, lʲitɐˈrətʊrɪskʲɪj kʲrʲɪˈtʲɪk i tʲɪˈorʲɪtʲɪk lʲitɐˈrətʊrɪ, iˈstorʲɪk, pʊblʲɪˈsʲɪst, ʐʊrˈnalʲɪst, rʲɪˈdʲakʲtər i izˈdʲatəlʲ. ɐˈdʲin ɪz ˈsɐmɨsɨt ɐvˈtərʲɪtʲɪtʲɪvɨsɨt lʲitɐˈrətʊrɪskʲɪj dʲeˈjatʲɪlʲ ˈpʲerʲvəj trʲɛtʲɪ xʲɪxʲ ˈvʲeːtsʲɪ.",,
92,c322d637-c718-479c-b877-3c3c0dec650e,"Кишинёв и двадцать пять сёл, объединённых в тринадцать коммун.Кишинёв впервые упоминается в грамоте 1436 года.Статус города получил в 1818 году после вхождения в состав Российской империи, статус муниципалитета — в 1995 году.","kʲɪˈʃinʲɵf i dvinɐˈt͡sɨt͡sʲ sʲɵl, obʲɪdʲɪˈnʲɵnnɪx v trɪnɐˈd͡zæt kʊmˈmʊn. kʲɪˈʃinʲɵf v pʲɪrˈvʊjə ʊmʲɪˈnʲænʲɪtsə v ɡrɐˈmɔtʲɛ 1436 godɐ. statʊs gɐˈroʊdə pɐˈtɕɪt v 1818 godʊ pɐsʲtʲɪ vɔhˈdʲɛnʲɪja v sɐˈspɔb rossʲɪjskɐjə jɪmˈpɛrʲɪjɪ, statʊs mʊnʲɪsʲɪpɐˈlʲɪtɛtʊ — v 1995 godʊ.",,
93,940381aa-8e52-407d-aeb4-cf60d8725a83,"Ленин может иметь следующие значения: Ленин, Владимир Ильич — российский революционер, советский политический и государственный деятель.Ленин.Ленин, Михаил Францевич — драматический актёр московского Малого театра.",lʲɪnʲɪn mɐˈjɛt ɪmʲɪt ˈsledʊvʃɪe znaˈčɛniə lʲɪnʲɪn vlɐˈdʲimʲɪr ɪlʲˈjit͡ɕ ˈrɐsʲɪjskʲɪj rʲɪvɐˈlʲjʊt͡sʲɪjənər sɐˈvʲɛtskʲɪj pəlʲɪˈtɪtsənəj ɪ gəsʊˈdərəstvənəj dʲɛləˈtɛlʲ. lʲɪnʲɪn. lʲɪnʲɪn mʲɪˈxɑjɪl fʲrɑnˈt͡sevʲɪt͡ɕ ˈdrəmətɪskʲɪj ˈakʲtər mɐˈskəvskəj mɐˈlətə tʲɛˈatər.,,
94,42729493-957e-4466-8f6b-0ca5199507bc,"Механика — раздел физики, наука, изучающая движение материальных тел и взаимодействие между ними; при этом движением в механике называют изменение во времени взаимного положения тел или их частей в пространстве.По поводу предмета механики уместно сослаться на слова профессора механики С. М. Тарга из введения к 4-му изданию его широко известного учебника теоретической механики: «Механикой в широком смысле этого слова называется наука, посвящённая решению любых задач, связанных с изучением движения или равновесия тех или иных материальных тел и происходящих при этом взаимодействий между телами.","mʲɪxənʲɪkə — rʲɪzʲɪlʲɪnʲɪtɕ fʲɪzʲɪkʲɪ, nɐʊs, ɪzʊaɪdʲɪrʲɪʃtʲɪj dʲɪvʲɪzʲɪnʲɪ mʲɪtʲɪrʲɪjəlʲɪx tʲelʲɪ i vzɐɪmədʲɪjstʲɪjə mʲɪdʲɪnʲɪ; pʲrʲɪ tʲɪm dʲɪvʲɪzʲɪnʲɪ v mʲɪxənʲɪkʲɪ nɐzʊvʲɪj tɕɪzʲɪnʲɪj v vʲɪtʲɪmʲɪ xɐɪmʊnʲɪj pələʐʲɪj tʲelʲɪj i lʲɪx tɕəstʲɪrʲɪj v pʲrəstʲrɐnʲstvʲɪ. Pɐ pɐvədə pʲɛdʲɪmʲɪtə mʲɪxənʲɪkʲɪ uːmʲɪstə sɔːslʲɪtsə nɐ wɐːdlə prəfʲɛsərə mʲɪxənʲɪkʲɪ s. m. tɐːrɡə iz vʲɪdʊdʲɪrʲɪja k 4-му izdʲɪjанию jɪx shʲɪrəkə zʲɪvʲɪstvəjʊj tɕʊbʲɪknʲɪkʲɪ tʲɛorʲɪtʲɪjəskəj mʲɪxənʲɪkʲɪ: «m",,
95,eb9fd60f-fd4a-4c28-a4dc-3877a6aba7aa,Механическим движением называют изменение пространственного положения тела или его частей относительно других тел с течением времени.При этом взаимодействие тел приводит к изменению их скоростей или к их деформации.Механическое движение изучает механика.,mʲɪxənʲɪtɕɪskʲɪm dʲɪʐɨvʲɪnʲɪj nɐzывɐjʊt ɪzʲɪnʲɪtɕɪj prɐstʁɐnstvʲɪn̥n̥oɡo pɐləʐɨj tʲɪlə uʲɪ lʲɪ tɕɪ tɕаrtʲɪj rʲɪtɔrətʲɪvə tʲɪlə s tʲɪtɕɪnʲɪm vʲɪtʲɪnʲɪ. Prʲɪ tʲɪm vzɐjmʲɪdʲɪjtsʲɪj tʲɪlə prʲɪvɔdʲɪtʲ k ɪzʲɪnʲɪtɕɪj nʲɪx sʲkɔrʲɪstʲɪj uʲɪ k ɪx dʲɛfɔrʲatsʲɪj. mʲɪxənʲɪtɕɪskʲɪj dʲɪʐɨvʲɪnʲɪj ɪzʲʊdʲɪj tʃɛkənʲɪkə.,,
96,3723a55c-7676-467e-961e-66053b568b25,"Материальная точка — обладающее массой тело, размерами, формой, вращением и внутренней структурой которого можно пренебречь в условиях исследуемой задачи.Является простейшей физической моделью в механике.",mətʲɪrʲɪˈalʲnəjə tɔˈčkə ˈobladʲɪjʊsʲtʲ məˈsə tʲɪlə rəˈzʲɪrəmə fɔˈrəmə vrat͡sʲɪˈrɛnʲɪjə vənˈtərnʲɪjə stʁʊkˈtʊrə kəˈzə prʲɪnʲɪbrʲɪˈt͡ɕu və grədʲɪˈrəstvəx ɪzliˈsʲuvəjʊsʲtʲ təzʲɪkə. jəvʲɪlʲɪˈrʲatsʲə prəstʲɪˈeɪjʃə fʲɪzʲɪˈkəlʲnəjə mədʲɪlʲɪ v mʲɛkəˈnʲikʲɪ.,,
97,21550ab6-ee8e-4ddb-b834-884fa50b3a31,"Абсолютно твёрдое тело — второй опорный объект механики наряду с материальной точкой.Механика абсолютно твёрдого тела полностью сводима к механике материальных точек, представляющее большой теоретический и практический интерес.","ɐb'səlju'tnə t'vʲɜːdə tʲɪlə — vɐɪtɐɪ rɐpɐːrnəj ɐbjɛkt mʲɪxənʲɪkʲɪ na'raɪtʊrʊ s mətʲɪrʲɪəlʲɪ tətɕkə. mʲɪxənʲɪkə ɐb'səlju'tnə t'vʲɜːdə tʲɪlə pʊl'niːzə sʊjdʲɪmə k mʲɪxənʲɪkə mətʲɪrʲɪəlʲɪ tətɕkə, pʲrʲɛzʲɪdʲɪrəjʊtɕtʲɪrəs təgərətʲɪ tʲɪrətʲɪ pʲrəktʲɪrɪskʲɪj ɪn'tɛrɛst.",,
98,75ac6f60-4b81-4fc6-bbb9-344b823c8d64,"Кинематика точки — раздел кинематики, в котором изучается механическое движение материальных точек.Основной задачей кинематики является описание движения при помощи математического аппарата без анализа вызывающих это движение причин; их рассматривает динамика, в частности, динамика точки.","kʲɪnʲɪmɐtʲɪkɐ tɔɪktə — rɐzjɛld kʲɪnʲɪmɐtʲɪkʲɪ, vʲɪmʲɪ zʲɪstʲɪjʊtʲɪrɐ mʲɛxɐnʲɪskʲɪj dʲɪvʲɪzʲɪjə mɐtʲɪrʲɪjʊlʲɪskʲɪj tɔɪktə. ɐzɐʊsʲnɔɪj zɐdɐčʲɪj kʲɪnʲɪmɐtʲɪkʲɪ jɛlʲɪzʲɪtʲɪsʲkʲɪj dʲɪvʲɪzʲɪjə pʲɪrʲɪzhʲɪ mɐtʲɪmɐtʲɪskʲɪj ɐpɐrɐt bʲɪz ɐnɐlʲɪzɐ vʲɪzʲɪrvɐjʊʃʲɪj ɛtə dʲɪvʲɪzʲɪjə tɕɛzʲɪn; jɪx kənsɪdʲɪrʲɪrʊt dʲɪnɐmʲɪkə, vʲɪtʲɪkʊlʲarʲɪjə dʲɪnɐmʲɪkə tɔɪktə.",,
99,c4fdcbe1-c99f-40ed-967d-1b951da0d3c0,"Динамика — раздел механики, в котором изучаются причины изменения механического движения, тогда как способы описать движение изучает кинематика.В классической механике этими причинами являются силы.Динамика оперирует также такими понятиями, как масса, импульс, момент импульса, энергия.","dʲɪnɐˈmʲɪkə — rɐˈzʲelʲ mʲɪhɐˈnʲɪkʲɪ, vʲɪ kərɐˈzʲuːˈstʲuː rʲɪˈzʲuːnʲɪ kə rɐˈzʲuːnʲɪ mʲɪhɐˈnʲɪsʲkʲɪj məˈdʲɪvʲɪnʲɪ, tɐlʲdɐ kʲɪnʲɪmɐˈtʲɪkə. V klɐˈsʲɪkɐlʲ mʲɪhɐˈnʲɪkʲɪ ɛtʲɪmʲɪ rɐˈzʲuːnʲɪ jɪˈsʲuː lʲɪ. Dʲɪnɐˈmʲɪkə ɐpʲɪˈrʲeːrɐ tɐkɐˈzʲuː pɐnʲɪˈjɛtʲɪ, kɐ mɐsɐ, ɪmˈpʊlʲs, mɐˈvʲɛnʲɪt ɪmˈpʊlʲs, ɛnʲɪˈrʲɛ.",,
